subject_drugbank_id,affected_drugbank_id
DB11718,DB00875
DB01084,DB00875
DB15982,DB00875
DB01227,DB00875
DB05501,DB00875
DB00755,DB00302
DB00582,DB06237
DB01406,DB06237
DB01601,DB06237
DB00503,DB06237
DB00696,DB06237
DB01149,DB06237
DB00872,DB06237
DB01118,DB06237
DB00220,DB06237
DB00342,DB06237
DB00625,DB06237
DB00705,DB06237
DB00763,DB06237
DB00932,DB06237
DB00976,DB06237
DB01026,DB06237
DB01072,DB06237
DB01127,DB06237
DB01167,DB06237
DB01211,DB06237
DB01232,DB06237
DB01263,DB06237
DB01264,DB06237
DB02520,DB06237
DB04868,DB06237
DB05521,DB06237
DB06448,DB06237
DB06595,DB06237
DB08873,DB06237
DB09101,DB06237
DB09118,DB06237
DB11672,DB06237
DB11730,DB06237
DB11779,DB06237
DB13179,DB06237
DB00701,DB06237
DB05667,DB06237
DB00224,DB06237
DB00601,DB16629
DB00614,DB16629
DB00721,DB16629
DB00752,DB16629
DB00780,DB16629
DB00805,DB16629
DB01037,DB16629
DB01168,DB16629
DB01171,DB16629
DB01247,DB16629
DB01367,DB16629
DB01626,DB16629
DB04017,DB16629
DB04818,DB16629
DB04820,DB16629
DB06654,DB16629
DB08550,DB16629
DB09241,DB16629
DB09243,DB16629
DB09244,DB16629
DB09245,DB16629
DB09246,DB16629
DB09248,DB16629
DB09249,DB16629
DB09250,DB16629
DB09251,DB16629
DB09252,DB16629
DB09253,DB16629
DB09254,DB16629
DB13875,DB16629
DB13876,DB16629
DB01263,DB06207
DB00696,DB06207
DB01149,DB06207
DB01264,DB06207
DB00220,DB06207
DB00342,DB06207
DB00582,DB06207
DB00625,DB06207
DB00705,DB06207
DB00763,DB06207
DB00976,DB06207
DB01072,DB06207
DB01127,DB06207
DB01406,DB06207
DB02520,DB06207
DB06595,DB06207
DB08873,DB06207
DB09101,DB06207
DB11730,DB06207
DB11779,DB06207
DB13179,DB06207
DB00224,DB06207
DB00701,DB06207
DB00082,DB11800
DB00136,DB11800
DB00163,DB11800
DB00180,DB11800
DB00197,DB11800
DB00239,DB11800
DB00241,DB11800
DB00252,DB11800
DB00301,DB11800
DB00307,DB11800
DB00312,DB11800
DB00316,DB11800
DB00349,DB11800
DB00357,DB11800
DB00363,DB11800
DB00394,DB11800
DB00396,DB11800
DB00400,DB11800
DB00418,DB11800
DB00439,DB11800
DB00443,DB11800
DB00448,DB11800
DB00468,DB11800
DB00477,DB11800
DB00485,DB11800
DB00531,DB11800
DB00533,DB11800
DB00559,DB11800
DB00564,DB11800
DB00570,DB11800
DB00591,DB11800
DB00599,DB11800
DB00603,DB11800
DB00607,DB11800
DB00615,DB11800
DB00620,DB11800
DB00624,DB11800
DB00625,DB11800
DB00636,DB11800
DB00648,DB11800
DB00675,DB11800
DB00682,DB11800
DB00701,DB11800
DB00741,DB11800
DB00745,DB11800
DB00754,DB11800
DB00764,DB11800
DB00769,DB11800
DB00773,DB11800
DB00776,DB11800
DB00794,DB11800
DB00812,DB11800
DB00834,DB11800
DB00849,DB11800
DB00856,DB11800
DB00857,DB11800
DB00860,DB11800
DB00896,DB11800
DB00898,DB11800
DB00949,DB11800
DB00957,DB11800
DB00959,DB11800
DB01011,DB11800
DB01013,DB11800
DB01032,DB11800
DB01045,DB11800
DB01115,DB11800
DB01130,DB11800
DB01138,DB11800
DB01174,DB11800
DB01181,DB11800
DB01201,DB11800
DB01220,DB11800
DB01221,DB11800
DB01222,DB11800
DB01229,DB11800
DB01234,DB11800
DB01260,DB11800
DB01285,DB11800
DB01320,DB11800
DB01323,DB11800
DB01333,DB11800
DB01351,DB11800
DB01352,DB11800
DB01380,DB11800
DB01384,DB11800
DB01483,DB11800
DB01609,DB11800
DB01645,DB11800
DB04905,DB11800
DB04911,DB11800
DB04920,DB11800
DB06119,DB11800
DB06201,DB11800
DB06273,DB11800
DB06413,DB11800
DB06414,DB11800
DB06442,DB11800
DB06595,DB11800
DB06636,DB11800
DB06697,DB11800
DB06717,DB11800
DB06739,DB11800
DB08881,DB11800
DB08883,DB11800
DB08899,DB11800
DB08905,DB11800
DB08909,DB11800
DB08912,DB11800
DB09001,DB11800
DB09036,DB11800
DB09119,DB11800
DB09280,DB11800
DB11487,DB11800
DB11586,DB11800
DB11633,DB11800
DB11642,DB11800
DB11750,DB11800
DB11767,DB11800
DB11823,DB11800
DB11901,DB11800
DB11943,DB11800
DB12015,DB11800
DB12130,DB11800
DB12267,DB11800
DB13874,DB11800
DB13943,DB11800
DB13944,DB11800
DB13946,DB11800
DB13952,DB11800
DB13953,DB11800
DB13954,DB11800
DB13955,DB11800
DB13956,DB11800
DB14538,DB11800
DB14539,DB11800
DB14540,DB11800
DB14543,DB11800
DB14544,DB11800
DB14545,DB11800
DB14568,DB11800
DB14575,DB11800
DB14649,DB11800
DB15566,DB11800
DB15822,DB11800
DB16236,DB11800
DB12020,DB11800
DB01041,DB11800
DB16267,DB11800
DB12513,DB11800
DB05467,DB11800
DB16826,DB11800
DB11718,DB11800
DB15266,DB11800
DB05187,DB11800
DB17097,DB11800
DB00233,DB16648
DB00260,DB16648
DB00314,DB16648
DB00330,DB16648
DB00609,DB16648
DB00615,DB16648
DB00951,DB16648
DB01045,DB16648
DB01201,DB16648
DB01208,DB16648
DB05154,DB16648
DB08903,DB16648
DB08993,DB16648
DB11774,DB16648
DB12667,DB16648
DB12829,DB16648
DB00978,DB16648
DB01137,DB16648
DB00005,DB16648
DB00008,DB16648
DB00011,DB16648
DB00018,DB16648
DB00022,DB16648
DB00026,DB16648
DB00033,DB16648
DB00034,DB16648
DB00041,DB16648
DB00051,DB16648
DB00056,DB16648
DB00059,DB16648
DB00065,DB16648
DB00068,DB16648
DB00069,DB16648
DB00072,DB16648
DB00073,DB16648
DB00074,DB16648
DB00075,DB16648
DB00078,DB16648
DB00081,DB16648
DB00087,DB16648
DB00091,DB16648
DB00092,DB16648
DB00095,DB16648
DB00098,DB16648
DB00105,DB16648
DB00108,DB16648
DB00111,DB16648
DB00120,DB16648
DB00180,DB16648
DB00188,DB16648
DB00242,DB16648
DB00253,DB16648
DB00262,DB16648
DB00276,DB16648
DB00290,DB16648
DB00291,DB16648
DB00293,DB16648
DB00305,DB16648
DB00307,DB16648
DB00309,DB16648
DB00322,DB16648
DB00324,DB16648
DB00328,DB16648
DB00352,DB16648
DB00361,DB16648
DB00380,DB16648
DB00394,DB16648
DB00398,DB16648
DB00428,DB16648
DB00432,DB16648
DB00441,DB16648
DB00443,DB16648
DB00444,DB16648
DB00445,DB16648
DB00446,DB16648
DB00480,DB16648
DB00488,DB16648
DB00495,DB16648
DB00515,DB16648
DB00526,DB16648
DB00531,DB16648
DB00541,DB16648
DB00544,DB16648
DB00547,DB16648
DB00550,DB16648
DB00552,DB16648
DB00563,DB16648
DB00564,DB16648
DB00570,DB16648
DB00588,DB16648
DB00591,DB16648
DB00601,DB16648
DB00619,DB16648
DB00620,DB16648
DB00631,DB16648
DB00635,DB16648
DB00642,DB16648
DB00663,DB16648
DB00687,DB16648
DB00694,DB16648
DB00741,DB16648
DB00762,DB16648
DB00763,DB16648
DB00764,DB16648
DB00773,DB16648
DB00795,DB16648
DB00851,DB16648
DB00853,DB16648
DB00859,DB16648
DB00860,DB16648
DB00864,DB16648
DB00877,DB16648
DB00888,DB16648
DB00896,DB16648
DB00928,DB16648
DB00958,DB16648
DB00959,DB16648
DB00970,DB16648
DB00987,DB16648
DB00993,DB16648
DB00997,DB16648
DB01005,DB16648
DB01008,DB16648
DB01013,DB16648
DB01030,DB16648
DB01033,DB16648
DB01041,DB16648
DB01042,DB16648
DB01047,DB16648
DB01073,DB16648
DB01097,DB16648
DB01099,DB16648
DB01101,DB16648
DB01108,DB16648
DB01168,DB16648
DB01169,DB16648
DB01177,DB16648
DB01181,DB16648
DB01196,DB16648
DB01204,DB16648
DB01206,DB16648
DB01222,DB16648
DB01229,DB16648
DB01234,DB16648
DB01248,DB16648
DB01254,DB16648
DB01257,DB16648
DB01260,DB16648
DB01262,DB16648
DB01268,DB16648
DB01280,DB16648
DB01281,DB16648
DB01285,DB16648
DB01380,DB16648
DB01384,DB16648
DB01410,DB16648
DB01423,DB16648
DB01590,DB16648
DB01611,DB16648
DB01816,DB16648
DB02546,DB16648
DB02806,DB16648
DB03523,DB16648
DB04572,DB16648
DB04630,DB16648
DB04845,DB16648
DB04868,DB16648
DB04951,DB16648
DB04956,DB16648
DB05015,DB16648
DB05109,DB16648
DB05258,DB16648
DB05259,DB16648
DB05459,DB16648
DB05472,DB16648
DB05676,DB16648
DB05773,DB16648
DB06168,DB16648
DB06273,DB16648
DB06287,DB16648
DB06372,DB16648
DB06589,DB16648
DB06603,DB16648
DB06612,DB16648
DB06616,DB16648
DB06643,DB16648
DB06662,DB16648
DB06674,DB16648
DB06681,DB16648
DB06769,DB16648
DB06772,DB16648
DB06781,DB16648
DB06813,DB16648
DB08059,DB16648
DB08870,DB16648
DB08871,DB16648
DB08877,DB16648
DB08879,DB16648
DB08880,DB16648
DB08889,DB16648
DB08895,DB16648
DB08901,DB16648
DB08904,DB16648
DB08906,DB16648
DB08908,DB16648
DB08910,DB16648
DB08935,DB16648
DB08970,DB16648
DB08971,DB16648
DB09029,DB16648
DB09033,DB16648
DB09036,DB16648
DB09052,DB16648
DB09053,DB16648
DB09054,DB16648
DB09073,DB16648
DB09074,DB16648
DB09077,DB16648
DB09082,DB16648
DB09091,DB16648
DB09095,DB16648
DB09122,DB16648
DB09312,DB16648
DB09378,DB16648
DB09383,DB16648
DB11466,DB16648
DB11487,DB16648
DB11529,DB16648
DB11569,DB16648
DB11580,DB16648
DB11616,DB16648
DB11693,DB16648
DB11708,DB16648
DB11767,DB16648
DB11776,DB16648
DB11803,DB16648
DB11817,DB16648
DB11834,DB16648
DB11921,DB16648
DB11988,DB16648
DB12016,DB16648
DB12025,DB16648
DB12617,DB16648
DB12692,DB16648
DB12814,DB16648
DB12902,DB16648
DB12947,DB16648
DB12991,DB16648
DB12996,DB16648
DB13003,DB16648
DB13014,DB16648
DB13068,DB16648
DB13158,DB16648
DB13208,DB16648
DB13241,DB16648
DB13491,DB16648
DB13664,DB16648
DB13843,DB16648
DB13856,DB16648
DB13867,DB16648
DB14066,DB16648
DB14219,DB16648
DB14512,DB16648
DB14539,DB16648
DB14540,DB16648
DB14545,DB16648
DB14724,DB16648
DB14919,DB16648
DB15091,DB16648
DB15253,DB16648
DB00688,DB16648
DB01024,DB16648
DB03451,DB16648
DB15628,DB16648
DB15646,DB16648
DB15119,DB16648
DB15270,DB16648
DB12917,DB16648
DB15434,DB16648
DB15626,DB16648
DB16650,DB16648
DB06650,DB16648
DB06343,DB16648
DB11976,DB16648
DB12530,DB16648
DB14783,DB16648
DB14845,DB16648
DB15762,DB16648
DB16694,DB16648
DB16703,DB16648
DB14996,DB16648
DB11850,DB16648
DB15011,DB16648
DB14924,DB16648
DB14910,DB16648
DB14766,DB16648
DB15401,DB16648
DB15636,DB16648
DB16200,DB16648
DB16128,DB16648
DB15218,DB16648
DB15165,DB16648
DB16852,DB16648
DB12016,DB00220
DB12016,DB00503
DB12016,DB00555
DB12016,DB00625
DB12016,DB11642
DB12016,DB00313
DB12016,DB00321
DB12016,DB00398
DB12016,DB00530
DB12016,DB00818
DB12016,DB01026
DB12016,DB01072
DB12016,DB04868
DB12016,DB06589
DB12016,DB00582
DB12016,DB01167
DB12016,DB01211
DB12016,DB01232
DB12016,DB00199
DB12016,DB00343
DB12016,DB00537
DB12016,DB00619
DB12016,DB00845
DB12016,DB01388
DB12016,DB04855
DB12016,DB08865
DB12016,DB00196
DB12016,DB00246
DB12016,DB00342
DB12016,DB00468
DB12016,DB00502
DB12016,DB00557
DB12016,DB00571
DB12016,DB00604
DB12016,DB00608
DB12016,DB00637
DB12016,DB00656
DB12016,DB00675
DB12016,DB00714
DB12016,DB00734
DB12016,DB00738
DB12016,DB00822
DB12016,DB00834
DB12016,DB00862
DB12016,DB00864
DB12016,DB00904
DB12016,DB00909
DB12016,DB00916
DB12016,DB00938
DB12016,DB00976
DB12016,DB01023
DB12016,DB01054
DB12016,DB01100
DB12016,DB01114
DB12016,DB01115
DB12016,DB01166
DB12016,DB01184
DB12016,DB01218
DB12016,DB01224
DB12016,DB01238
DB12016,DB01254
DB12016,DB01259
DB12016,DB01267
DB12016,DB01268
DB12016,DB04946
DB12016,DB04957
DB12016,DB06176
DB12016,DB06697
DB12016,DB09231
DB12016,DB12161
DB12016,DB14185
DB12016,DB00187
DB12016,DB00195
DB12016,DB00373
DB12016,DB00489
DB12016,DB00521
DB12016,DB01182
DB12016,DB01193
DB12016,DB01580
DB12016,DB04846
DB12016,DB08808
DB12016,DB08952
DB12016,DB11770
DB12016,DB11785
DB12016,DB00280
DB12016,DB00908
DB12016,DB01035
DB12016,DB01426
DB12016,DB13358
DB12016,DB13555
DB12016,DB13651
DB12016,DB00204
DB12016,DB00308
DB12016,DB01118
DB12016,DB01158
DB12016,DB06200
DB12016,DB06217
DB12016,DB13652
DB12016,DB00007
DB12016,DB00014
DB12016,DB00104
DB12016,DB00107
DB12016,DB00188
DB12016,DB00207
DB12016,DB00215
DB12016,DB00218
DB12016,DB00230
DB12016,DB00243
DB12016,DB00245
DB12016,DB00261
DB12016,DB00263
DB12016,DB00270
DB12016,DB00283
DB12016,DB00289
DB12016,DB00333
DB12016,DB00334
DB12016,DB00341
DB12016,DB00344
DB12016,DB00346
DB12016,DB00347
DB12016,DB00354
DB12016,DB00358
DB12016,DB00363
DB12016,DB00365
DB12016,DB00366
DB12016,DB00370
DB12016,DB00374
DB12016,DB00390
DB12016,DB00391
DB12016,DB00393
DB12016,DB00405
DB12016,DB00420
DB12016,DB00424
DB12016,DB00427
DB12016,DB00433
DB12016,DB00434
DB12016,DB00450
DB12016,DB00458
DB12016,DB00467
DB12016,DB00472
DB12016,DB00477
DB12016,DB00487
DB12016,DB00526
DB12016,DB00529
DB12016,DB00539
DB12016,DB00540
DB12016,DB00543
DB12016,DB00544
DB12016,DB00556
DB12016,DB00568
DB12016,DB00572
DB12016,DB00593
DB12016,DB00613
DB12016,DB00622
DB12016,DB00640
DB12016,DB00674
DB12016,DB00679
DB12016,DB00680
DB12016,DB00685
DB12016,DB00691
DB12016,DB00697
DB12016,DB00710
DB12016,DB00719
DB12016,DB00726
DB12016,DB00743
DB12016,DB00748
DB12016,DB00751
DB12016,DB00753
DB12016,DB00757
DB12016,DB00772
DB12016,DB00778
DB12016,DB00779
DB12016,DB00808
DB12016,DB00817
DB12016,DB00827
DB12016,DB00835
DB12016,DB00836
DB12016,DB00871
DB12016,DB00875
DB12016,DB00889
DB12016,DB00907
DB12016,DB00915
DB12016,DB00922
DB12016,DB00927
DB12016,DB00933
DB12016,DB00934
DB12016,DB00949
DB12016,DB00967
DB12016,DB00978
DB12016,DB00983
DB12016,DB00985
DB12016,DB00999
DB12016,DB01001
DB12016,DB01015
DB12016,DB01036
DB12016,DB01044
DB12016,DB01057
DB12016,DB01059
DB12016,DB01069
DB12016,DB01071
DB12016,DB01074
DB12016,DB01075
DB12016,DB01084
DB12016,DB01087
DB12016,DB01106
DB12016,DB01113
DB12016,DB01137
DB12016,DB01142
DB12016,DB01151
DB12016,DB01155
DB12016,DB01165
DB12016,DB01169
DB12016,DB01173
DB12016,DB01175
DB12016,DB01176
DB12016,DB01189
DB12016,DB01195
DB12016,DB01208
DB12016,DB01227
DB12016,DB01228
DB12016,DB01233
DB12016,DB01236
DB12016,DB01239
DB12016,DB01242
DB12016,DB01244
DB12016,DB01246
DB12016,DB01263
DB12016,DB01274
DB12016,DB01356
DB12016,DB01396
DB12016,DB01403
DB12016,DB01405
DB12016,DB01591
DB12016,DB01599
DB12016,DB01601
DB12016,DB01611
DB12016,DB01615
DB12016,DB01620
DB12016,DB01623
DB12016,DB01624
DB12016,DB02546
DB12016,DB02638
DB12016,DB04576
DB12016,DB04695
DB12016,DB04825
DB12016,DB04842
DB12016,DB04844
DB12016,DB04948
DB12016,DB04953
DB12016,DB05039
DB12016,DB05223
DB12016,DB05246
DB12016,DB05294
DB12016,DB05465
DB12016,DB05488
DB12016,DB06144
DB12016,DB06160
DB12016,DB06216
DB12016,DB06282
DB12016,DB06288
DB12016,DB06334
DB12016,DB06402
DB12016,DB06468
DB12016,DB06600
DB12016,DB06603
DB12016,DB06663
DB12016,DB06691
DB12016,DB06699
DB12016,DB06708
DB12016,DB06712
DB12016,DB06719
DB12016,DB06766
DB12016,DB06771
DB12016,DB06788
DB12016,DB06825
DB12016,DB07780
DB12016,DB07841
DB12016,DB08799
DB12016,DB08815
DB12016,DB08864
DB12016,DB08871
DB12016,DB08881
DB12016,DB08893
DB12016,DB08903
DB12016,DB08912
DB12016,DB08936
DB12016,DB08972
DB12016,DB08980
DB12016,DB08992
DB12016,DB09016
DB12016,DB09039
DB12016,DB09063
DB12016,DB09078
DB12016,DB09080
DB12016,DB09082
DB12016,DB09083
DB12016,DB09089
DB12016,DB09090
DB12016,DB09167
DB12016,DB09224
DB12016,DB09229
DB12016,DB09235
DB12016,DB09236
DB12016,DB09239
DB12016,DB09488
DB12016,DB09555
DB12016,DB11390
DB12016,DB11397
DB12016,DB11408
DB12016,DB11412
DB12016,DB11443
DB12016,DB11448
DB12016,DB11491
DB12016,DB11511
DB12016,DB11591
DB12016,DB11614
DB12016,DB11637
DB12016,DB11640
DB12016,DB11718
DB12016,DB11730
DB12016,DB11742
DB12016,DB11774
DB12016,DB11830
DB12016,DB11841
DB12016,DB11891
DB12016,DB11892
DB12016,DB11943
DB12016,DB11978
DB12016,DB11986
DB12016,DB12093
DB12016,DB12141
DB12016,DB12174
DB12016,DB12231
DB12016,DB12245
DB12016,DB12286
DB12016,DB12376
DB12016,DB12523
DB12016,DB12565
DB12016,DB12645
DB12016,DB12712
DB12016,DB12766
DB12016,DB12825
DB12016,DB12877
DB12016,DB12923
DB12016,DB13074
DB12016,DB13261
DB12016,DB13273
DB12016,DB13488
DB12016,DB13500
DB12016,DB13546
DB12016,DB13627
DB12016,DB13653
DB12016,DB13679
DB12016,DB13691
DB12016,DB13725
DB12016,DB13744
DB12016,DB13766
DB12016,DB13772
DB12016,DB13791
DB12016,DB13823
DB12016,DB14063
DB12016,DB14568
DB12016,DB14713
DB12016,DB15685
DB12016,DB05667
DB12016,DB16390
DB12016,DB11697
DB12016,DB15568
DB12016,DB05889
DB12016,DB01104
DB12016,DB14844
DB12016,DB00661
DB12016,DB08896
DB12016,DB00401
DB12016,DB00528
DB12016,DB00575
DB12016,DB00802
DB12016,DB00813
DB12016,DB00264
DB12016,DB00335
DB12016,DB00598
DB12016,DB00612
DB12016,DB00866
DB12016,DB00960
DB12016,DB01136
DB12016,DB01203
DB12016,DB01210
DB12016,DB01214
DB12016,DB01295
DB12016,DB01297
DB12016,DB01359
DB12016,DB04861
DB12016,DB06726
DB12016,DB08807
DB12016,DB09013
DB12016,DB09204
DB12016,DB09351
DB12016,DB12212
DB12016,DB12752
DB12016,DB13443
DB12016,DB13508
DB12016,DB13530
DB12016,DB13757
DB12016,DB13775
DB12016,DB00381
DB12016,DB00211
DB12016,DB00436
DB12016,DB00633
DB12016,DB00653
DB12016,DB00708
DB12016,DB00825
DB12016,DB00899
DB12016,DB00968
DB12016,DB00989
DB12016,DB01018
DB12016,DB04743
DB12016,DB04838
DB12016,DB04841
DB12016,DB04897
DB12016,DB04920
DB12016,DB05885
DB12016,DB06152
DB12016,DB06218
DB12016,DB06415
DB12016,DB06446
DB12016,DB06761
DB12016,DB06791
DB12016,DB07615
DB12016,DB08838
DB12016,DB08895
DB12016,DB09113
DB12016,DB09216
DB12016,DB09227
DB12016,DB09230
DB12016,DB09232
DB12016,DB09234
DB12016,DB09238
DB12016,DB09240
DB12016,DB11960
DB12016,DB12092
DB12016,DB12131
DB12016,DB13746
DB12016,DB13835
DB12016,DB13950
DB12016,DB14064
DB12016,DB14065
DB12016,DB14066
DB12016,DB14068
DB12016,DB08868
DB12016,DB00843
DB00450,DB06288
DB06288,DB01235
DB00252,DB05316
DB01320,DB05316
DB01234,DB05316
DB00312,DB05316
DB00564,DB05316
DB00648,DB05316
DB00794,DB05316
DB01045,DB05316
DB01174,DB05316
DB01323,DB05316
DB06595,DB05316
DB08899,DB05316
DB09280,DB05316
DB11901,DB05316
DB01201,DB05316
DB00896,DB05316
DB00091,DB05316
DB00176,DB05316
DB00196,DB05316
DB00199,DB05316
DB00246,DB05316
DB00270,DB05316
DB00343,DB05316
DB00363,DB05316
DB00502,DB05316
DB00537,DB05316
DB00582,DB05316
DB00622,DB05316
DB00661,DB05316
DB00673,DB05316
DB00951,DB05316
DB01087,DB05316
DB01110,DB05316
DB01406,DB05316
DB02703,DB05316
DB04832,DB05316
DB04855,DB05316
DB04896,DB05316
DB06290,DB05316
DB06636,DB05316
DB06700,DB05316
DB06712,DB05316
DB06731,DB05316
DB08882,DB05316
DB08953,DB05316
DB09048,DB05316
DB09227,DB05316
DB09231,DB05316
DB11581,DB05316
DB11633,DB05316
DB14019,DB05316
DB15982,DB05316
DB01007,DB05316
DB08933,DB05316
DB09026,DB08822
DB09280,DB08816
DB11901,DB08816
DB01320,DB08816
DB00564,DB08816
DB08899,DB08816
DB00794,DB08816
DB01174,DB08816
DB06595,DB08816
DB00252,DB08816
DB00312,DB08816
DB00648,DB08816
DB00896,DB08816
DB01045,DB08816
DB01201,DB08816
DB01234,DB08816
DB01323,DB08816
DB00932,DB08816
DB00503,DB08816
DB01072,DB08816
DB11730,DB08816
DB00872,DB08816
DB01026,DB08816
DB01167,DB08816
DB01211,DB08816
DB01232,DB08816
DB01601,DB08816
DB04868,DB08816
DB05521,DB08816
DB01263,DB08816
DB00582,DB08816
DB00763,DB08816
DB01118,DB08816
DB01149,DB08816
DB00701,DB08816
DB00696,DB08816
DB00342,DB08816
DB06448,DB08816
DB01264,DB08816
DB00220,DB08816
DB00625,DB08816
DB00705,DB08816
DB00976,DB08816
DB01127,DB08816
DB01406,DB08816
DB02520,DB08816
DB08873,DB08816
DB09101,DB08816
DB09118,DB08816
DB11672,DB08816
DB11779,DB08816
DB13179,DB08816
DB00224,DB08816
DB05667,DB08816
DB00252,DB15569
DB00312,DB15569
DB00564,DB15569
DB00648,DB15569
DB00794,DB15569
DB00896,DB15569
DB01045,DB15569
DB01174,DB15569
DB01201,DB15569
DB01234,DB15569
DB01320,DB15569
DB01323,DB15569
DB06595,DB15569
DB08899,DB15569
DB09280,DB15569
DB11901,DB15569
DB15569,DB00091
DB15569,DB00188
DB15569,DB00204
DB15569,DB00248
DB15569,DB00277
DB15569,DB00309
DB15569,DB00320
DB15569,DB00361
DB15569,DB00398
DB15569,DB00444
DB15569,DB00530
DB15569,DB00531
DB15569,DB00540
DB15569,DB00541
DB15569,DB00563
DB15569,DB00570
DB15569,DB00575
DB15569,DB00637
DB15569,DB00675
DB15569,DB00682
DB15569,DB00696
DB15569,DB00762
DB15569,DB00773
DB15569,DB00864
DB15569,DB00872
DB15569,DB00877
DB15569,DB00908
DB15569,DB00946
DB15569,DB00997
DB15569,DB01008
DB15569,DB01100
DB15569,DB01118
DB15569,DB01128
DB15569,DB01181
DB15569,DB01223
DB15569,DB01227
DB15569,DB01229
DB15569,DB01242
DB15569,DB01248
DB15569,DB01254
DB15569,DB01268
DB15569,DB01396
DB15569,DB01418
DB15569,DB01590
DB15569,DB04572
DB15569,DB04845
DB15569,DB04855
DB15569,DB04868
DB15569,DB05109
DB15569,DB05239
DB15569,DB05294
DB15569,DB05773
DB15569,DB06176
DB15569,DB06212
DB15569,DB06287
DB15569,DB06589
DB15569,DB06603
DB15569,DB06616
DB15569,DB06626
DB15569,DB06772
DB15569,DB08827
DB15569,DB08865
DB15569,DB08870
DB15569,DB08877
DB15569,DB08881
DB15569,DB08896
DB15569,DB08901
DB15569,DB08910
DB15569,DB08912
DB15569,DB09054
DB15569,DB09063
DB15569,DB09073
DB15569,DB09074
DB15569,DB09143
DB15569,DB09289
DB15569,DB09330
DB15569,DB09570
DB15569,DB11581
DB15569,DB11641
DB15569,DB11703
DB15569,DB11730
DB15569,DB11828
DB15569,DB11963
DB15569,DB11986
DB15569,DB12001
DB15569,DB12015
DB15569,DB12147
DB15569,DB12267
DB15569,DB12371
DB15569,DB12483
DB15569,DB13874
DB15569,DB14568
DB15569,DB15035
DB15569,DB11363
DB15569,DB12978
DB15569,DB00458
DB15569,DB00390
DB15569,DB00441
DB15569,DB00726
DB15569,DB00970
DB15569,DB01030
DB15569,DB06769
DB15569,DB08889
DB15569,DB11760
DB15569,DB11967
DB00696,DB11886
DB00701,DB11886
DB01118,DB11886
DB01264,DB11886
DB00503,DB11886
DB00220,DB11886
DB00342,DB11886
DB00582,DB11886
DB00625,DB11886
DB00705,DB11886
DB00763,DB11886
DB00872,DB11886
DB00932,DB11886
DB00976,DB11886
DB01026,DB11886
DB01072,DB11886
DB01127,DB11886
DB01149,DB11886
DB01167,DB11886
DB01211,DB11886
DB01232,DB11886
DB01263,DB11886
DB01406,DB11886
DB01601,DB11886
DB02520,DB11886
DB04868,DB11886
DB05521,DB11886
DB06448,DB11886
DB06595,DB11886
DB08873,DB11886
DB09101,DB11886
DB09118,DB11886
DB11672,DB11886
DB11730,DB11886
DB11779,DB11886
DB13179,DB11886
DB05667,DB11886
DB00224,DB11886
DB00176,DB11886
DB00502,DB11886
DB00091,DB11886
DB00196,DB11886
DB00199,DB11886
DB00246,DB11886
DB00270,DB11886
DB00343,DB11886
DB00363,DB11886
DB00537,DB11886
DB00622,DB11886
DB00661,DB11886
DB00673,DB11886
DB00951,DB11886
DB01007,DB11886
DB01087,DB11886
DB01110,DB11886
DB02703,DB11886
DB04832,DB11886
DB04855,DB11886
DB04896,DB11886
DB06290,DB11886
DB06636,DB11886
DB06700,DB11886
DB06712,DB11886
DB06731,DB11886
DB08882,DB11886
DB08933,DB11886
DB08953,DB11886
DB09048,DB11886
DB09227,DB11886
DB09231,DB11886
DB11581,DB11886
DB11633,DB11886
DB14019,DB11886
DB15982,DB11886
DB00252,DB11886
DB00312,DB11886
DB00564,DB11886
DB00648,DB11886
DB00794,DB11886
DB00896,DB11886
DB01045,DB11886
DB01174,DB11886
DB01234,DB11886
DB01320,DB11886
DB01323,DB11886
DB08899,DB11886
DB09280,DB11886
DB11901,DB11886
DB01201,DB11886
DB00307,DB11886
DB00559,DB11886
DB00607,DB11886
DB00745,DB11886
DB06414,DB11886
DB06442,DB11886
DB14240,DB11886
DB14649,DB11886
DB00338,DB11886
DB00213,DB11886
DB00448,DB11886
DB00501,DB11886
DB00585,DB11886
DB00736,DB11886
DB00863,DB11886
DB00927,DB11886
DB00940,DB11886
DB01129,DB11886
DB01370,DB11886
DB01377,DB11886
DB01390,DB11886
DB05351,DB11886
DB06723,DB11886
DB06724,DB11886
DB08805,DB11886
DB08806,DB11886
DB08938,DB11886
DB09104,DB11886
DB09281,DB11886
DB09481,DB11886
DB11739,DB11886
DB12770,DB11886
DB12884,DB11886
DB13209,DB11886
DB13249,DB11886
DB13280,DB11886
DB13322,DB11886
DB13486,DB11886
DB13595,DB11886
DB13626,DB11886
DB13650,DB11886
DB13760,DB11886
DB13762,DB11886
DB13829,DB11886
DB14048,DB11886
DB14517,DB11886
DB16690,DB11886
DB14572,DB11886
DB06595,DB12471
DB00252,DB12471
DB00312,DB12471
DB00564,DB12471
DB00648,DB12471
DB00794,DB12471
DB00896,DB12471
DB01045,DB12471
DB01174,DB12471
DB01234,DB12471
DB01320,DB12471
DB01323,DB12471
DB08899,DB12471
DB09280,DB12471
DB11901,DB12471
DB01201,DB12471
DB00625,DB12471
DB00307,DB12471
DB00559,DB12471
DB00607,DB12471
DB00745,DB12471
DB06414,DB12471
DB06442,DB12471
