drugbank_id,disease_id
DB08932,C0549206
DB00216,C2004435
DB00105,C0019045
DB00105,C1534245
DB16000,C0017152
DB16000,C1541853
DB08976,C0010068
DB08976,C0010054
DB08976,C1956346
DB01070,C0020437
DB01070,C0026141
DB01070,C1809471
DB01070,C1535536
DB13803,C0003460
DB12656,C0868560
DB12656,C0451636
DB12656,C0549206
DB00783,C0034065
DB00783,C0524702
DB00783,C4290142
DB00783,C4290143
DB00783,C4290144
DB00783,C1542784
DB13714,C0868560
DB13714,C0451636
DB13714,C0549206
DB08814,C0151529
DB00175,C0868560
DB00175,C0451636
DB00175,C0549206
DB15067,C0749393
DB15067,C0040034
DB13620,C0220981
DB01280,C0085393
DB01280,C0021051
DB04876,C0151746
DB04876,C1565489
DB12235,C2239176
DB12235,C0023903
DB12235,C1540768
DB12235,C0345904
DB16648,C0085393
DB16648,C0021051
DB15825,C0267466
DB15825,C0267465
DB15825,C0853970
DB11783,C0868560
DB11783,C0451636
DB11783,C0549206
DB14501,C0014866
DB14501,C4551650
DB14501,C5970505
DB14501,C1963580
DB14501,C1534253
DB00280,C0264906
DB00634,C0022658
DB00634,C0027697
DB00634,C0027704
DB00634,C1565489
DB00634,C0851590
DB00634,C0268731
DB00634,C1704377
DB00634,C0017658
DB00634,C0694525
DB00634,C0042075
DB00211,C0040156
DB00211,C1546327
DB00211,C1578637
DB00211,C0020550
DB08814,C0040034
DB08814,C0392386
DB08814,C0242584
DB00823,C0023903
DB00823,C0345904
DB16000,C0040128
DB16000,C0162044
DB00331,C0001125
DB14678,C0868560
DB14678,C0451636
DB14678,C0549206
DB00066,C0153567
DB04868,C0151723
DB14222,C0085393
DB00302,C0038525
DB00302,C0795688
DB00302,C0751530
DB00302,C0270192
DB00302,C0472383
DB12768,C0262421
DB12768,C0242147
DB12768,C0042029
DB00330,C0085582
DB00330,C0029134
DB00330,C0524679
DB00330,C1542677
DB00397,C0011849
DB00397,C1802373
DB00397,C0011880
DB13142,C0573817
DB12612,C0037188
DB19325,C0267474
DB19325,C0030446
DB15489,C4761103
DB15489,C0026896
DB15489,C0751339
DB15489,C0751340
DB01586,C2888003
DB01586,C2888002
DB01586,C2888001
DB01586,C0008370
DB01586,C0400979
DB15888,C0025162
DB00561,C0038454
DB00561,C0751956
DB00561,C1540598
DB00561,C1540602
DB01118,C0151517
DB00741,C0042214
DB00741,C0857841
DB00768,C0041296
DB15824,C0002874
DB15824,C1534248
DB01219,C0019158
DB00193,C0151740
DB00193,C1542810
DB01192,C0948807
DB01192,C0086565
DB09285,C0242205
DB09285,C1623040
DB09285,C1623041
DB00284,C0023890
DB00284,C1579182
DB13772,C0014544
DB13772,C4317109
DB13772,C1578448
DB00032,C3650625
DB00032,C0025874
DB00032,C0156404
DB00032,C0730350
DB00032,C1535569
DB00835,C0242205
DB00835,C1623040
DB00835,C1623041
DB01229,C0276535
DB01229,C0036220
DB14634,C0565653
DB14634,C0413534
DB00367,C0040053
DB00367,C0087086
DB12708,C0006266
DB12708,C1542227
DB00867,C0013537
DB00867,C4290246
DB12667,C0349204
DB12667,C4237481
DB12667,C2874861
DB12667,C0033975
DB12667,C0036358
DB12667,C0036337
DB12667,C0033958
DB06713,C0023903
DB06713,C0345904
DB00264,C0221047
DB00264,C0428908
DB00264,C0037052
DB00264,C1579172
DB01426,C0014121
DB01426,C0553977
DB09285,C0947872
DB01351,C0028778
DB00594,C1565489
DB00594,C0035078
DB00594,C0232807
DB01136,C0581377
DB01136,C0018801
DB08910,C0868560
DB08910,C0451636
DB08910,C0549206
DB13141,C0155626
DB13141,C4290138
DB13141,C4290137
DB13141,C0264688
DB13141,C0264686
DB13141,C0151814
DB13141,C0027051
DB13141,C0010072
DB13141,C1534922
DB13141,C1534921
DB01182,C0036980
DB13528,C0349579
DB13528,C0014173
DB13528,C0349578
DB13528,C0456483
DB13528,C0010673
DB00354,C1541124
DB00016,C0242205
DB00016,C1623040
DB00016,C1623041
DB01174,C5848306
DB01174,C5848305
DB15903,C0236178
DB12667,C4721453
DB12667,C0442874
DB12667,C1535137
DB12667,C0031121
DB00440,C0018939
DB00440,C0947743
DB00440,C1533163
DB00703,C0023895
DB00703,C0086565
DB00703,C0741485
DB00420,C0280962
DB00420,C0854467
DB09375,C0751620
DB09375,C0085136
DB01235,C0037284
DB01235,C1541749
DB09282,C0242205
DB09282,C1623040
DB09282,C1623041
DB01173,C0013292
DB12930,C0267474
DB12930,C0030446
DB15879,C0020437
DB15879,C0026141
DB15879,C1809471
DB15879,C1535536
DB09395,C0020488
DB09395,C0342580
DB01251,C0220982
DB15975,C0022346
DB15975,C0242183
DB00545,C0400843
DB00294,C0868560
DB00294,C0451636
DB00294,C0549206
DB13114,C0011206
DB00464,C0042300
DB02959,C0242205
DB02959,C1623040
DB02959,C1623041
DB01243,C0019348
DB01243,C1541000
DB01243,C1571820
DB00191,C0455539
DB00966,C0011849
DB00966,C1802373
DB00966,C0011880
DB00097,C3650625
DB00097,C0025874
DB00097,C0156404
DB00097,C0730350
DB00097,C1535569
DB00041,C0007177
DB00041,C1535567
DB00041,C1571977
DB00663,C0035854
DB00663,C1449852
DB00663,C1449853
DB00663,C1449854
DB00663,C0406486
DB00663,C1542814
DB01234,C0015405
DB01215,C0868560
DB01215,C0451636
DB01215,C0549206
DB13489,C0868560
DB13489,C0451636
DB13489,C0549206
DB01097,C0868560
DB01097,C0451636
DB01097,C0549206
DB00700,C0730345
DB00700,C0011860
DB00700,C4290093
DB00700,C0854110
DB00700,C0011847
DB00523,C0016751
DB15883,C0041582
DB00422,C0085631
DB00481,C0868560
DB00481,C0451636
DB00481,C0549206
DB00741,C0019348
DB00741,C1541000
DB00741,C1571820
DB01285,C0001622
DB01285,C1537244
DB01029,C0546884
DB14634,C0041296
DB15880,C0005779
DB15165,C0015403
DB00922,C4511461
DB09261,C0272315
DB06781,C0015405
DB01019,C0268841
DB01019,C0005694
DB01019,C1536970
DB00977,C1619727
DB00977,C0023890
DB01424,C1719672
DB01424,C0036690
DB01424,C0243026
DB01424,C0034189
DB01424,C2316160
DB01424,C2747838
DB00770,C0041976
DB01466,C0020440
DB00343,C0036980
DB01403,C0948807
DB01403,C0086565
DB00294,C0006142
DB00318,C0030193
DB00318,C0458259
DB00318,C0458257
DB00318,C0234254
DB00318,C0234230
DB00318,C0751408
DB00318,C0751407
DB00318,C0234238
DB00318,C1540997
DB00698,C0003460
DB03209,C2316810
DB03209,C1719537
DB03209,C0022661
DB13511,C0030567
DB13511,C1399358
DB13511,C0865476
DB13511,C0865475
DB13511,C0242422
DB13290,C0410447
DB13169,C0001430
DB13169,C1336751
DB13169,C0205649
DB13169,C0205648
DB13169,C0205650
DB13169,C0205646
DB13169,C0205647
DB15790,C1719672
DB15790,C0036690
DB15790,C0243026
DB15790,C0034189
DB15790,C2316160
DB15790,C2747838
DB00998,C0455536
DB13694,C0003811
DB13694,C0264886
DB00731,C0011880
DB01340,C0003962
DB01340,C3665480
DB15991,C5886841
DB00391,C1257877
DB00391,C0031511
DB00391,C4551683
DB00391,C1578905
DB00391,C1571912
DB06192,C0011849
DB06192,C1802373
DB06192,C0011880
DB04846,C0036980
DB13257,C0018995
DB13257,C0392514
DB13257,C1534239
DB13207,C1565489
DB13207,C0035078
DB13207,C0232807
DB09046,C0028754
DB00867,C2364135
DB00867,C0234215
DB00867,C0231218
DB00867,C0868560
DB00867,C0451636
DB00867,C0549206
DB01161,C0020683
DB01340,C0011849
DB01340,C1802373
DB01340,C0011880
DB06777,C0008372
DB06777,C0008370
DB15880,C1565489
DB15880,C0035078
DB15880,C0232807
DB13844,C0043352
DB00333,C0750897
DB00333,C0302369
DB00333,C0001957
DB00182,C3714618
DB00182,C0020550
DB00182,C1578637
DB00182,C1546327
DB01623,C0036974
DB00335,C0036980
DB00819,C0085569
DB00770,C0221030
DB00328,C0017181
DB00328,C0018932
DB08877,C0868560
DB08877,C0451636
DB08877,C0549206
DB13142,C0032131
DB13025,C1257877
DB13025,C0031511
DB13025,C4551683
DB13025,C1578905
DB13025,C1571912
DB01359,C0036980
DB02300,C0242154
DB02300,C1442839
DB01076,C0242205
DB01076,C1623040
DB01076,C1623041
DB13238,C3714618
DB13238,C0020550
DB13238,C1578637
DB13238,C1546327
DB01407,C0080203
DB00986,C0267474
DB00986,C0030446
DB00561,C0006114
DB00561,C1527311
DB06779,C0860155
DB06779,C0542269
DB06779,C0027051
DB11682,C1868885
DB11682,C0020538
DB00523,C1306571
DB00523,C0085605
DB13844,C0021843
DB13844,C4553808
DB13844,C1579845
DB16000,C1609524
DB16000,C0264714
DB00423,C1565489
DB00423,C0035078
DB00423,C0232807
DB15842,C0003460
DB01068,C4761103
DB01068,C0026896
DB01068,C0751339
DB01068,C0751340
DB11853,C0948807
DB11853,C0086565
DB00049,C0019054
DB00049,C0235574
DB00049,C0312854
DB00049,C2945560
DB13619,C0025160
DB13619,C1384597
DB00072,C0743330
DB00528,C0023213
DB00528,C3858938
DB15764,C0242205
DB15764,C1623040
DB15764,C1623041
DB13728,C0019348
DB13728,C1541000
DB13728,C1571820
DB14840,C1868885
DB14840,C0020538
DB15903,C0588008
DB01301,C0010032
DB01301,C1535410
DB00412,C1536133
DB00412,C0264716
DB00867,C0003507
DB16618,C0014544
DB16618,C0751111
DB16618,C0086237
DB16618,C0236018
DB01404,C1458140
DB01404,C0005779
DB01221,C0020538
DB01221,C0857121
DB01221,C0497247
DB01221,C2240377
DB00408,C1527303
DB00408,C0024117
DB00408,C0348693
DB00408,C1390714
DB00408,C0155874
DB06267,C0027051
DB06267,C0010072
DB06267,C1534922
DB06267,C1534921
DB16539,C0043046
DB16539,C0006625
DB00359,C0242205
DB00359,C1623040
DB00359,C1623041
DB00086,C0267938
DB00086,C0267937
DB00086,C0001339
DB01646,C0151539
DB00669,C2349454
DB00669,C2349453
DB00669,C0270862
DB00028,C0162538
DB00028,C4049006
DB00309,C0004623
DB00309,C0949113
DB00309,C2239242
DB13754,C0162565
DB13754,C2936779
DB01285,C0029459
DB01285,C0029456
DB01285,C0751406
DB01285,C0001787
DB13193,C1458155
DB05258,C0023895
DB05258,C0086565
DB05258,C0741485
DB00424,C0025162
DB00804,C0178879
DB06218,C0151517
DB06288,C0033375
DB06288,C0344453
DB06288,C0344452
DB06288,C0278863
DB00612,C0036980
DB12612,C0868560
DB12612,C0451636
DB12612,C0549206
DB00481,C0034065
DB00481,C0524702
DB00481,C4290142
DB00481,C4290143
DB00481,C4290144
DB00481,C1542784
DB00481,C0149871
DB00481,C0151950
DB00481,C0340708
DB00481,C1535070
DB00481,C1527411
DB00481,C1541809
DB00481,C1861172
DB00481,C0340726
DB00875,C1565489
DB00875,C0035078
DB00875,C0232807
DB14513,C4761103
DB14513,C0026896
DB14513,C0751339
DB14513,C0751340
DB11609,C0234972
DB11609,C0036572
DB11760,C0242205
DB11760,C1623040
DB11760,C1623041
DB05889,C0019156
DB15903,C0008370
DB00696,C1565489
DB00696,C0035078
DB00696,C0232807
DB17961,C0868560
DB17961,C0451636
DB17961,C0549206
DB00247,C0010054
DB00247,C1299433
DB00247,C1956346
DB00247,C0852153
DB00247,C0852149
DB00247,C2003996
DB00007,C0023895
DB00007,C0086565
DB00007,C0741485
DB00965,C0868560
DB00965,C0451636
DB00965,C0549206
DB13803,C0019147
DB13803,C1542006
DB12212,C0581377
DB12212,C0018801
DB00350,C1257877
DB00350,C0031511
DB00350,C4551683
DB00350,C1578905
DB00350,C1571912
DB00741,C0003460
DB01284,C0302280
DB01284,C0701163
DB12153,C0235396
DB12153,C0751329
DB12153,C0751327
DB12153,C0751328
DB12153,C0751325
DB12153,C0026826
DB12153,C0751326
DB01576,C1299544
DB01211,C0023895
DB01211,C0086565
DB01211,C0741485
DB13642,C1739363
DB13642,C2937421
DB13642,C1704272
DB15991,C0546817
DB14634,C0039128
DB14634,C1578686
DB00333,C0234972
DB00333,C0036572
DB00669,C0010073
DB01616,C0267474
DB01616,C0030446
DB01357,C0007097
DB01357,C0205698
DB01357,C0205696
DB01357,C0205697
DB01357,C0205699
DB01357,C1579213
DB01357,C0006826
DB15903,C0851457
DB15903,C0026650
DB15903,C0011757
DB15903,C0026613
DB15903,C0221163
DB16000,C0019087
DB16000,C1458140
DB16000,C0005779
DB00953,C2349454
DB00953,C2349453
DB00953,C0270862
DB09124,C5848306
DB09124,C5848305
DB01333,C0025289
DB01333,C0030167
DB08439,C0242205
DB08439,C1623040
DB08439,C1623041
DB14587,C0015967
DB00479,C3267138
DB00479,C0868560
DB00479,C0451636
DB00479,C0549206
DB01232,C0020621
DB01232,C1534241
DB01628,C0868560
DB01628,C0451636
DB01628,C0549206
DB00343,C0242073
DB09124,C0002962
DB00804,C4761103
DB00804,C0026896
DB00804,C0751339
DB00804,C0751340
DB16000,C4761103
DB16000,C0026896
DB16000,C0751339
DB16000,C0751340
DB08867,C0868560
DB08867,C0451636
DB08867,C0549206
DB12401,C0525045
DB12401,C1291710
DB13415,C0009806
DB15793,C0017605
DB15793,C1535232
DB15793,C0154947
DB15793,C0017606
DB00396,C0023895
DB00396,C0086565
DB00396,C0741485
DB00831,C0009421
DB00831,C0860634
DB13025,C0278863
DB00630,C1261287
DB13844,C0042963
DB13844,C1971680
DB13844,C1963661
DB00557,C0151613
DB00557,C0043065
DB00557,C0852198
DB00557,C0342579
DB00557,C1704431
DB00557,C1971018
DB00557,C0267994
DB06204,C0267474
DB06204,C0030446
DB02362,C0023895
DB02362,C0086565
DB02362,C0741485
DB08985,C0017605
DB08985,C1535232
DB08985,C0154947
DB08985,C0017606
DB01124,C0011880
DB00086,C0006118
DB00086,C0496899
DB00086,C0153633
DB00086,C1527390
DB00086,C0220650
DB00086,C0750977
DB00086,C0750974
DB00086,C0750979
DB00783,C0868560
DB00783,C0451636
DB00783,C0549206
DB06623,C0019151
DB06623,C0019147
DB06623,C0751198
DB06623,C5676466
DB06623,C1542006
DB15059,C0868560
DB15059,C0451636
DB15059,C0549206
DB00294,C0007820
DB00294,C0241832
DB00294,C0596298
DB00294,C1540602
DB00112,C0868560
DB00112,C0451636
DB00112,C0549206
DB00698,C1565489
DB00698,C0035078
DB00698,C0232807
DB01466,C0520679
DB01285,C0553576
DB09389,C0022346
DB09389,C0242183
DB15815,C1282002
DB00424,C3714552
DB00424,C0004093
DB00424,C2363890
DB08813,C0002965
DB08813,C0086666
DB08813,C1394765
DB08813,C2882088
DB08813,C2882087
DB16000,C0022658
DB16000,C0027697
DB16000,C0027704
DB16000,C1565489
DB16000,C0851590
DB16000,C0268731
DB16000,C1704377
DB16000,C0017658
DB16000,C0694525
DB16000,C0042075
DB01100,C0020621
DB01100,C1534241
DB09261,C0042909
DB12016,C0027051
DB12016,C0010072
DB12016,C1534922
DB12016,C1534921
DB08810,C0010068
DB08810,C0010054
DB08810,C1956346
DB13844,C0849963
DB13844,C1827478
DB13844,C0027769
DB03604,C0868560
DB03604,C0451636
DB03604,C0549206
DB01060,C0022354
DB01210,C0036980
DB01411,C0347950
DB01411,C0349790
DB01411,C1535059
DB01411,C0004096
DB00521,C0004096
DB00169,C0024523
DB00986,C4761103
DB00986,C0026896
DB00986,C0751339
DB00986,C0751340
DB06403,C1800706
DB06403,C4721509
DB06403,C0085786
DB06403,C3812396
DB06706,C0242205
DB06706,C1623040
DB06706,C1623041
DB06480,C0025162
DB15888,C1739363
DB15888,C2937421
DB15888,C1704272
DB00810,C1258215
DB00810,C4019039
DB00810,C0021843
DB09276,C0868560
DB09276,C0451636
DB09276,C0549206
DB00434,C0017605
DB00434,C1535232
DB00434,C0154947
DB00434,C0017606
DB00462,C4761103
DB00462,C0026896
DB00462,C0751339
DB00462,C0751340
DB11853,C0040038
DB13042,C0162670
DB13042,C0162669
DB13042,C0162668
DB13042,C0949496
DB13042,C2931928
DB00294,C1868885
DB00294,C0020538
DB00571,C0221047
DB00571,C0428908
DB00571,C0037052
DB00571,C1579172
DB01466,C0268186
DB13191,C0022661
DB13191,C1579030
DB13191,C1561643
DB09095,C0162627
DB14587,C0007222
DB14587,C0741923
DB14587,C1971640
DB14587,C1971641
DB03754,C0041948
DB03754,C0242528
DB00621,C0600139
DB00621,C0376358
DB13281,C0024799
DB13281,C0030920
DB13281,C1384631
DB13281,C1971686
DB13281,C1579179
DB06706,C0868560
DB06706,C0451636
DB06706,C0549206
DB01071,C5848306
DB01071,C5848305
DB01628,C0007820
DB01628,C0241832
DB01628,C0596298
DB01628,C1540602
DB03256,C0002874
DB03256,C1534248
DB01144,C0151613
DB01144,C0043065
DB01144,C0852198
DB01144,C0342579
DB01144,C1704431
DB01144,C1971018
DB01144,C0267994
DB06711,C0017605
DB01424,C0010068
DB01424,C0010054
DB01424,C1956346
DB13315,C0751434
DB13315,C0751436
DB13315,C0268465
DB13315,C0031485
DB00811,C0241910
DB00811,C4721555
DB00811,C3264460
DB00811,C0520463
DB11783,C1304177
DB00315,C0455536
DB09069,C0035258
DB00256,C1565662
DB00256,C2609414
DB09124,C0155668
DB09124,C2882169
DB09124,C1275835
DB16617,C0151824
DB00503,C2973725
DB00398,C0149782
DB00669,C0007820
DB00669,C0241832
DB00669,C0596298
DB00669,C1540602
DB06217,C0428908
DB13622,C0242205
DB13622,C1623040
DB13622,C1623041
DB10997,C0003864
DB00209,C0585136
DB00209,C0522063
DB00342,C0242205
DB00342,C1623040
DB00342,C1623041
DB15785,C0011603
DB15785,C3875321
DB09213,C2937358
DB09213,C0553692
DB09213,C0007784
DB09213,C0019191
DB09213,C1546348
DB15888,C0868560
DB15888,C0451636
DB15888,C0549206
DB00208,C0027947
DB00208,C4290088
DB00208,C0001824
DB00208,C0853697
DB00208,C1168174
DB00208,C1537246
DB12708,C0017601
DB12708,C0851705
DB13772,C5880507
DB01243,C0035854
DB01243,C1449852
DB01243,C1275718
DB01243,C1449853
DB01243,C1449854
DB01243,C0406486
DB01243,C1542814
DB09238,C0018801
DB09238,C1328273
DB09238,C2882277
DB09238,C0018802
DB09238,C0235527
DB09238,C1961112
DB09238,C0023212
DB09045,C4048306
DB06706,C1392046
DB13114,C0267474
DB13114,C0030446
DB04743,C0085762
DB04743,C0001956
DB04743,C0001973
DB00571,C0085610
DB00669,C0002963
DB01621,C0085631
DB09300,C4761103
DB09300,C0026896
DB09300,C0751339
DB09300,C0751340
DB14513,C0035078
DB00193,C0235063
DB06698,C0024799
DB06698,C0030920
DB06698,C1384631
DB06698,C1971686
DB06698,C1579179
DB00408,C1456496
DB00408,C0270611
DB00408,C0272945
DB00408,C0452047
DB00408,C0085742
DB00408,C1571865
DB16648,C0041296
DB04868,C0023976
DB13216,C2939465
DB13216,C1534235
DB13216,C0237987
DB15165,C1540864
DB15998,C4761103
DB15998,C0026896
DB15998,C0751339
DB15998,C0751340
DB16820,C0151734
DB01042,C0020541
DB01042,C0010398
DB01621,C0018939
DB01621,C0947743
DB01621,C1533163
DB16226,C1394798
DB16226,C0085605
DB12401,C0030567
DB12401,C1399358
DB12401,C0865476
DB12401,C0865475
DB12401,C0242422
DB00703,C0023890
DB00703,C1579182
DB00695,C0003962
DB00695,C3665480
DB00247,C0868560
DB00247,C0451636
DB00247,C0549206
DB00881,C0002994
DB11609,C0868560
DB11609,C0451636
DB11609,C0549206
DB12332,C0242205
DB12332,C1623040
DB12332,C1623041
DB00571,C0428977
DB06701,C0003467
DB06701,C0424166
DB06701,C2239195
DB08985,C0020538
DB08985,C0857121
DB08985,C0497247
DB08985,C2240377
DB00682,C0018939
DB00682,C0947743
DB00682,C1533163
DB00193,C4553808
DB00193,C1579845
DB15998,C0020461
DB15998,C5979967
DB16000,C0017601
DB16000,C0851705
DB06785,C0868560
DB06785,C0451636
DB06785,C0549206
DB15860,C0011849
DB15860,C1802373
DB15860,C0011880
DB00515,C1384666
DB00515,C0151588
DB00515,C0018772
DB00515,C1540546
DB00515,C1540545
DB00515,C0011053
DB06119,C2348199
DB00353,C0868560
DB00353,C0451636
DB00353,C0549206
DB05258,C5880507
DB02266,C0011603
DB02266,C3875321
DB02266,C0013595
DB15815,C3472181
DB12930,C0341742
DB13528,C0220991
DB01276,C0272286
DB01276,C0242584
DB22665,C0242205
DB22665,C1623040
DB22665,C1623041
DB12661,C0242205
DB12661,C1623040
DB12661,C1623041
DB01062,C0585136
DB01062,C0522063
DB13735,C3714618
DB13735,C0020550
DB13735,C1578637
DB13735,C1546327
DB01100,C0151723
DB04660,C0242205
DB04660,C1623040
DB04660,C1623041
DB01120,C3714660
DB01120,C3263723
DB01120,C0221206
DB15300,C0040479
DB15300,C4510938
DB14881,C0267474
DB14881,C0030446
DB00228,C0014544
DB00424,C0267474
DB00424,C0030446
DB00422,C0040517
DB13762,C0868560
DB13762,C0451636
DB13762,C0549206
DB01019,C0242422
DB15575,C0600139
DB15575,C0376358
DB15575,C1330959
DB22665,C0868560
DB22665,C0451636
DB22665,C0549206
DB01035,C0151517
DB01120,C1263960
DB01120,C0011877
DB11853,C0006142
DB00752,C0007222
DB00752,C0741923
DB00752,C1971640
DB00752,C1971641
DB01605,C1855119
DB01605,C0268583
DB01605,C1540464
DB01558,C4761103
DB01558,C0026896
DB01558,C0751339
DB01558,C0751340
DB06288,C1257877
DB06288,C0031511
DB06288,C4551683
DB06288,C1578905
DB06288,C1571912
DB06781,C0008049
DB04855,C0919924
DB00324,C0015405
DB18676,C3494506
DB18676,C1864100
DB18676,C0033806
DB18676,C0033835
DB18676,C1535400
DB13238,C0007222
DB13238,C0741923
DB13238,C1971640
DB13238,C1971641
DB00487,C0868560
DB00487,C0451636
DB00487,C0549206
DB00997,C0036220
DB00468,C0272286
DB00468,C0398650
DB00468,C2873806
DB00468,C0272282
DB00468,C0242584
DB00468,C2004285
DB00468,C1535409
DB01037,C1257877
DB01037,C0031511
DB01037,C4551683
DB01037,C1578905
DB01037,C1571912
DB12487,C0242205
DB12487,C1623040
DB12487,C1623041
DB00810,C0521587
DB09258,C1541923
DB09258,C0014118
DB00630,C1321756
DB00630,C0014848
DB00286,C0006142
DB01049,C0221764
DB01049,C0033975
DB01544,C0085281
DB01544,C1510472
DB01544,C0439857
DB13694,C0751358
DB13694,C0751359
DB13694,C0700153
DB00726,C0027051
DB00726,C0010072
DB00726,C1534922
DB00726,C1534921
DB02362,C1565489
DB02362,C0035078
DB02362,C0232807
DB15790,C0085762
DB15790,C0001956
DB15790,C0001973
DB00333,C1739422
DB00668,C0017605
DB00668,C1535232
DB00668,C0154947
DB00668,C0017606
DB14489,C0039730
DB14489,C2004288
DB14489,C1534246
DB00976,C4761103
DB00976,C0026896
DB00976,C0751339
DB00976,C0751340
DB13735,C0017601
DB13735,C0851705
DB00770,C0004690
DB00770,C0004691
DB00770,C1541742
DB00842,C4761103
DB00842,C0026896
DB00842,C0751339
DB00842,C0751340
DB00465,C0017605
DB12612,C0581377
DB12612,C0018801
DB00779,C0036572
DB00779,C1578448
DB00916,C0009207
DB00916,C1571834
DB00984,C0027720
DB00984,C0027726
DB00984,C0022658
DB12846,C0003811
DB12846,C0264886
DB08862,C0947622
DB08862,C0008350
DB01182,C1142166
DB01182,C1721096
DB13728,C0011630
DB01225,C0040034
DB01225,C0392386
DB01225,C0242584
DB16585,C1565489
DB16585,C0035078
DB16585,C0232807
DB12255,C1868885
DB12255,C0020538
DB01275,C0010054
DB01275,C1299433
DB01275,C1956346
DB01275,C0852153
DB01275,C0852149
DB01275,C2003996
DB04817,C0868560
DB04817,C0451636
DB04817,C0549206
DB09039,C3888904
DB09039,C1828413
DB09039,C4545382
DB09039,C0948807
DB09039,C0086565
DB12523,C0151878
DB12523,C0855333
DB00304,C0010054
DB00304,C1299433
DB00304,C1956346
DB00304,C0852153
DB00304,C0852149
DB00304,C2003996
DB14151,C0151714
DB00829,C4761103
DB00829,C0026896
DB00829,C0751339
DB00829,C0751340
DB09287,C0021845
DB16568,C0546817
DB01095,C0868560
DB01095,C0451636
DB01095,C0549206
DB00953,C0455536
DB11853,C0149871
DB11853,C0042487
DB11610,C0234972
DB11610,C0036572
DB14766,C0007787
DB14766,C1579022
DB14766,C1546197
DB08801,C0155880
DB08801,C0004096
DB08801,C1387164
DB08801,C1260881
DB08801,C0494660
DB08801,C1388869
DB08801,C0155877
DB08801,C0264411
DB08801,C1319018
DB01087,C0003873
DB01087,C5445125
DB01285,C0020538
DB01285,C0857121
DB01285,C0497247
DB01285,C2240377
DB04878,C1263960
DB04878,C0011877
DB13114,C4318382
DB13114,C1541924
DB13114,C2363058
DB01574,C3472181
DB00717,C0040038
DB00717,C0013922
DB00823,C0040038
DB00691,C0003460
DB08439,C0021390
DB08439,C1542737
DB08439,C1384680
DB00421,C0001403
DB00421,C1537279
DB18701,C0085393
DB18701,C0021051
DB09293,C0011991
DB09293,C0947873
DB09293,C2129214
DB09293,C1534286
DB09293,C0042963
DB09293,C1971680
DB09293,C1963661
DB14512,C0038218
DB14512,C4319581
DB04209,C0566951
DB12235,C1565489
DB12235,C0035078
DB12235,C0232807
DB06725,C1536133
DB06725,C0264716
DB09124,C4505436
DB09124,C0751123
DB09124,C0149958
DB09124,C0422855
DB09124,C0270824
DB09124,C0270846
DB09124,C0422852
DB09124,C0422853
DB09124,C0494475
DB09124,C0234533
DB09124,C0422854
DB09124,C0270844
DB09124,C0751110
DB09124,C3495874
DB09124,C0022333
DB09124,C4316903
DB09124,C0234535
DB09124,C0036572
DB09124,C0751494
DB09124,C4317123
DB09124,C0422850
DB09124,C4317109
DB09124,C0751496
DB09124,C0751495
DB09124,C0751056
DB09124,C1578448
DB16693,C0271710
DB16693,C0020615
DB16693,C0271708
DB11620,C0242205
DB11620,C1623040
DB11620,C1623041
DB00394,C0868560
DB00394,C0451636
DB00394,C0549206
DB01054,C0868560
DB01054,C0451636
DB01054,C0549206
DB00216,C0010073
DB01161,C0036690
DB01161,C0243026
DB09407,C0017919
DB09407,C1534235
DB14924,C0242205
DB14924,C1623040
DB14924,C1623041
DB09015,C0020625
DB09015,C1534240
DB09015,C0020645
DB00083,C0042029
DB01016,C0220981
DB00302,C0455533
DB13042,C0019187
DB13042,C0524610
DB00356,C0277585
DB09166,C0037315
DB09166,C0338495
DB09166,C4551689
DB09166,C1534531
DB09166,C0520679
DB00086,C1882062
DB00086,C0027651
DB00086,C0086692
DB00086,C0006826
DB06777,C0868560
DB06777,C0451636
DB06777,C0549206
DB13587,C0023903
DB13587,C0345904
DB15903,C0700438
DB15903,C0007852
DB15903,C0042331
DB15903,C0149931
DB15903,C0270858
DB15903,C0018984
DB15903,C0521664
DB13803,C0022658
DB13803,C0027697
DB13803,C0027704
DB13803,C1565489
DB13803,C0851590
DB13803,C0268731
DB13803,C1704377
DB13803,C0017658
DB13803,C0694525
DB13803,C0042075
DB06792,C0021843
DB06792,C4553808
DB06792,C1579845
DB22664,C0021051
DB14678,C1563119
DB12401,C0027932
DB00855,C5848306
DB00855,C5848305
DB00561,C0555305
DB00561,C0018674
DB00561,C0518454
DB00561,C0751184
DB00561,C0751181
DB00561,C0451981
DB00561,C0451948
DB00561,C0751183
DB00561,C0347536
DB00561,C0751182
DB00561,C1542377
DB00561,C1546314
DB01270,C0015403
DB01270,C1540864
DB02925,C0020621
DB02925,C1534241
DB01586,C0008311
DB00960,C0004096
DB16783,C0023890
DB16783,C1579182
DB09381,C1277190
DB13313,C0018801
DB13313,C1328273
DB13313,C2882277
DB13313,C0018802
DB13313,C0235527
DB13313,C1961112
DB13313,C0023212
DB00034,C1394798
DB00034,C0085605
DB00780,C0151766
DB00780,C0086565
DB15975,C0038325
DB15975,C0014742
DB09395,C0268000
DB09395,C0340867
DB11892,C0868560
DB11892,C0451636
DB11892,C0549206
DB00422,C0233494
DB01066,C1142132
DB08439,C0151744
DB08439,C0010054
DB08439,C2003997
DB04817,C2939465
DB04817,C1534235
